fips,MedianIncome,PovertyEst,LaborForce,UnemploymentRate,Older,Urban,Trump2016,Trump2020,RepGov,Female,AdherentPercent
35039,47400,7510,16816,8.1,15.84574,50.24,24.26356,32.52345,0.0,1.0,64.86588889
35041,46351,3133,7934,6.2,12.57006,63.54,66.01196,70.12712,0.0,1.0,54.21688889
35043,71991,15305,66325,8.6,14.26153,82.94,42.49055,44.63572,0.0,1.0,42.40188889
35045,44261,26171,50367,10.0,12.20678,66.34,61.30486,62.86381,0.0,1.0,40.46888889
35047,40804,5456,10516,8.3,18.03218,53.1,21.5907,29.66785,0.0,1.0,81.308
35049,58898,18645,71346,8.3,18.5889,74.84,20.25912,22.29073,0.0,1.0,60.685
35051,36823,2335,4127,9.2,32.98153,66.05,58.45194,59.57948,0.0,1.0,27.26888889
35053,39478,4000,6248,7.1,16.19552,50.32,38.3659,45.4609,0.0,1.0,53.571
35055,43230,6094,14967,11.6,20.9036,41.55,17.95382,21.62272,0.0,1.0,68.56688889
35057,47266,3164,5365,9.5,17.73285,1.21,59.12,65.54044,0.0,1.0,44.223
35059,42676,634,1653,5.1,21.63979,0.0,71.91943,77.58524,0.0,1.0,72.21388889
35061,51564,11697,30167,8.2,14.7112,83.27,48.17184,53.79682,0.0,1.0,42.25688889
36001,70629,32736,157326,7.2,14.7304,90.3,35.20025,33.14774,0.0,0.0,45.22088889
36003,53371,6238,19038,8.1,17.4719,21.26,68.4472,68.01559,0.0,0.0,29.085
36005,44906,333670,589087,16.0,10.68359,100.0,9.592679,15.91205,0.0,0.0,37.398
36007,52510,32931,81897,8.7,17.16028,73.94,49.03228,47.20133,0.0,0.0,52.375
36009,51824,11951,33142,9.4,16.29401,38.25,64.4591,63.58157,0.0,0.0,36.74388889
36011,59335,8481,35417,7.9,16.70654,44.22,53.7578,53.57349,0.0,0.0,42.556
36013,50062,17909,52729,8.9,17.54546,56.14,59.57352,58.77007,0.0,0.0,40.01288889
36015,54705,11438,35430,8.8,16.329,75.82,57.31285,55.62547,0.0,0.0,36.736
36017,52545,5283,21760,6.9,17.78959,16.59,60.86236,60.50624,0.0,0.0,28.342
36019,59741,8188,35447,8.0,15.50314,35.84,46.44795,46.60101,0.0,0.0,43.123
36021,66068,5961,30309,6.2,19.41398,26.7,46.80242,40.71843,0.0,0.0,39.14488889
36023,60165,5086,22453,7.9,15.04502,55.73,49.97286,49.76935,0.0,0.0,28.18988889
36025,54440,5345,18614,7.2,21.61036,21.64,61.94173,58.14115,0.0,0.0,44.087
36027,79276,22960,142061,7.7,15.01615,74.6,48.38892,44.25034,0.0,0.0,53.511
36029,59584,117938,439291,9.5,16.06766,90.6,45.35366,41.75861,0.0,0.0,57.383
36031,57129,3565,16518,8.1,20.94407,25.14,48.2459,46.60678,0.0,0.0,33.91388889
36033,58709,7016,19197,8.2,15.85406,37.32,50.40929,50.17646,0.0,0.0,44.398
36035,55405,7184,22509,8.6,16.96805,49.63,65.22005,64.76584,0.0,0.0,26.21388889
36037,62641,5631,28962,7.4,16.26439,40.11,65.34766,64.60622,0.0,0.0,43.98
36039,60163,4961,20281,8.3,20.04222,26.86,61.19031,56.64444,0.0,0.0,37.299
36041,56253,378,2141,7.9,26.02151,0.0,66.77827,64.30636,0.0,0.0,64.92988889
36043,59893,7192,27477,8.2,17.85857,48.19,64.56453,64.36099,0.0,0.0,38.44588889
36045,57570,13411,43295,8.7,11.89335,51.95,58.21732,58.44964,0.0,0.0,34.017
36047,70390,446856,1151130,12.5,11.64334,100.0,17.90887,22.20344,0.0,0.0,51.57688889
36049,57897,2942,11389,7.7,15.54559,13.15,67.06749,68.71137,0.0,0.0,42.10888889
36051,60947,5828,29831,7.1,16.11637,45.35,61.25371,57.90261,0.0,0.0,39.555
36053,64379,6878,32437,7.8,16.03008,41.05,54.3991,54.08073,0.0,0.0,29.967
36055,61358,100122,359299,8.6,14.88343,93.55,40.25156,38.23294,0.0,0.0,46.35
36057,52482,5735,22032,8.8,16.42755,59.06,60.66636,60.30567,0.0,0.0,43.693
36059,122730,75628,698942,8.4,15.81279,99.81,45.94004,44.58728,0.0,0.0,67.12888889
36061,87745,255059,859618,9.5,14.17168,100.0,9.965876,12.25853,0.0,0.0,44.01988889
36063,54963,23934,98105,10.4,16.44883,77.56,57.23605,53.8701,0.0,0.0,43.341
36065,58696,26660,100648,8.1,16.76259,67.02,57.81153,56.7566,0.0,0.0,50.949
36067,63963,56835,220483,8.4,14.81193,87.41,40.77734,38.60481,0.0,0.0,55.56488889
36069,62777,9389,54401,7.3,17.11113,52.53,51.07209,48.66273,0.0,0.0,42.20888889
36071,78724,39859,183265,8.4,11.91939,77.66,51.24509,49.38785,0.0,0.0,53.10288889
36073,57318,4978,17146,8.4,16.04004,39.12,69.26205,66.7952,0.0,0.0,38.456
36075,58439,15935,52209,8.9,13.89855,38.25,58.63288,58.97855,0.0,0.0,34.53188889
36077,58417,6914,26607,7.2,19.05828,29.43,53.35302,51.34962,0.0,0.0,38.84388889
36079,104285,5516,50079,7.6,13.90192,79.45,57.12443,53.25247,0.0,0.0,48.51888889
36081,78847,226286,1098937,12.5,13.04698,100.0,22.09655,26.99274,0.0,0.0,49.424
36083,71457,15925,80795,7.0,14.46569,69.49,48.38993,45.96456,0.0,0.0,39.83988889
36085,81003,49625,211064,10.6,13.65586,100.0,57.18113,57.05219,0.0,0.0,65.42788889
36087,94874,46407,152903,8.1,14.08237,99.28,46.10829,48.67094,0.0,0.0,68.81388889
36089,51526,14263,42854,8.2,15.5705,38.01,52.48336,54.79769,0.0,0.0,35.90088889
36091,83427,14249,119009,6.7,15.04636,70.04,49.08107,46.21386,0.0,0.0,39.187
36093,66292,16562,76925,8.1,14.99384,91.84,44.2454,41.08331,0.0,0.0,47.08
36095,59744,3281,14440,7.1,18.43099,17.15,64.49144,63.03628,0.0,0.0,39.19488889
36097,54269,2055,8008,8.6,18.44149,18.85,61.4864,57.55683,0.0,0.0,27.56888889
36099,56929,3802,15214,8.2,17.23762,41.34,52.79328,53.28855,0.0,0.0,15.659
36101,54794,11291,42022,8.2,16.4749,39.63,65.38712,63.82693,0.0,0.0,35.16388889
36103,109084,87692,764564,8.5,14.45216,97.4,52.48402,49.41448,0.0,0.0,72.108
36105,63915,9364,35758,8.8,16.15518,25.83,55.17371,53.87191,0.0,0.0,40.717
36107,62400,4420,22142,7.8,17.07268,34.34,60.94571,59.06005,0.0,0.0,31.267
36109,65308,10927,47929,6.2,13.17714,56.66,25.557,24.26151,0.0,0.0,22.79788889
36111,66060,21559,86186,8.0,17.00375,53.96,42.73343,38.58551,0.0,0.0,41.17788889
36113,67359,5614,30901,8.4,18.78788,66.07,51.8137,48.98564,0.0,0.0,35.6
36115,60973,6426,27302,7.2,16.77311,32.1,57.00638,56.65293,0.0,0.0,34.947
36117,62329,8589,42921,7.4,15.61896,39.3,59.93497,58.60357,0.0,0.0,33.78188889
36119,103340,71781,477959,8.4,15.02927,96.73,32.13767,31.31489,0.0,0.0,64.235
36121,59612,3481,17793,7.5,15.95165,35.92,72.99754,71.64287,0.0,0.0,34.28988889
36123,57057,3022,11546,6.5,17.82427,28.78,57.71587,58.01327,0.0,0.0,30.448
37001,53220,24978,80457,7.2,15.48488,71.44,55.20184,53.49688,0.0,0.0,42.012
37003,53523,4248,17694,7.4,17.92164,27.22,76.76421,78.51354,0.0,0.0,58.10488889
37005,39916,2004,4210,7.3,22.39292,0.0,72.66973,74.50626,0.0,0.0,40.672
37007,40818,4692,10422,7.7,16.15559,21.49,43.10179,47.53439,0.0,0.0,51.95188889
37009,44543,3913,12664,6.2,21.95807,15.14,71.07143,72.41052,0.0,0.0,47.90088889
37011,50800,2398,7287,6.3,22.538,11.22,77.24566,75.82999,0.0,0.0,42.66388889
37013,50253,8434,19387,6.3,20.56075,34.4,61.35006,62.46247,0.0,0.0,54.394
37015,41889,3916,7618,6.4,19.53125,16.76,37.05757,38.88946,0.0,0.0,37.661
37017,43664,7045,14485,7.2,17.50476,8.77,54.06212,56.50219,0.0,0.0,53.80188889
37019,64371,16628,52246,8.8,25.45194,57.04,63.10312,61.93513,0.0,0.0,35.573
37021,66156,35693,136480,8.3,17.15803,75.92,41.1421,38.6287,0.0,0.0,51.42888889
37023,48729,16166,39888,7.2,17.55531,57.35,68.39099,69.54621,0.0,0.0,60.71288889
37025,79736,17543,108444,7.0,11.94158,80.75,58.48663,53.94406,0.0,0.0,53.10088889
37027,50235,10557,35754,7.9,16.94328,65.57,74.1293,74.99358,0.0,0.0,58.22688889
37029,72135,806,4574,5.5,14.91358,0.45,71.41122,72.43407,0.0,0.0,33.62688889
37031,63475,6394,31320,6.2,20.96089,67.4,71.04202,70.33142,0.0,0.0,44.18888889
37033,48070,3287,9621,7.8,18.96786,0.81,54.75986,58.82499,0.0,0.0,31.71288889
37035,52737,18349,77852,8.0,15.42733,69.7,67.63104,67.83099,0.0,0.0,60.31688889
37037,74747,7186,35248,5.4,22.17048,34.08,43.53122,43.59349,0.0,0.0,41.98888889
37039,44449,4337,10952,7.9,25.85008,0.0,77.27995,76.89216,0.0,0.0,45.86388889
37041,45365,2350,5476,6.1,20.54129,32.38,56.03545,57.43834,0.0,0.0,48.536
37043,44052,1862,4079,7.4,26.59424,0.0,74.6814,74.16219,0.0,0.0,94.682
37045,49041,14524,48435,7.8,16.76882,44.21,64.33151,65.87277,0.0,0.0,61.636
37047,40712,11012,22501,8.2,17.39689,19.41,60.39963,63.64668,0.0,0.0,57.937
37049,53960,12681,40820,6.6,16.80422,72.29,59.60503,58.47923,0.0,0.0,47.417
37051,49160,58933,126387,9.5,10.51987,86.63,40.66896,40.79647,0.0,0.0,46.46288889
37053,73433,2772,13851,6.3,13.88375,1.69,73.00974,72.19298,0.0,0.0,29.90188889
37055,72962,3262,19548,9.8,17.51983,71.04,59.35609,57.51898,0.0,0.0,37.241
37057,56067,20044,78916,7.1,15.85106,52.62,73.4173,73.04833,0.0,0.0,39.698
37059,65418,4121,20079,6.8,17.84844,29.71,72.6089,72.01612,0.0,0.0,49.40788889
37061,49755,10643,24812,5.6,15.05148,13.54,58.98257,60.72199,0.0,0.0,31.89588889
37063,65619,36583,170422,6.5,10.7196,94.37,18.51896,18.0414,0.0,0.0,41.88988889
37065,45156,12004,20702,10.6,16.0244,54.69,33.33874,36.13455,0.0,0.0,40.055
37067,56158,48382,184149,7.4,13.9857,92.65,43.356,42.26363,0.0,0.0,54.14288889
37069,54868,8429,31029,6.8,14.36938,14.68,54.57829,55.95834,0.0,0.0,37.90088889
37071,60622,26261,109526,8.0,14.24013,80.35,64.78941,63.23313,0.0,0.0,57.119
37073,57680,1503,5069,5.7,16.71667,0.0,53.50976,56.38921,0.0,0.0,52.74188889
37075,42057,1382,3077,9.9,20.39627,0.0,79.62872,79.5284,0.0,0.0,36.16988889
37077,53112,8601,29566,5.9,14.70724,45.25,50.14859,52.68372,0.0,0.0,42.024
37079,47605,3924,9551,5.6,14.42683,0.0,54.38662,55.68377,0.0,0.0,27.067
37081,55577,69163,256997,8.6,13.32111,87.31,38.66165,37.71503,0.0,0.0,48.33288889
37083,41098,11495,20081,9.2,17.59838,45.29,35.9873,39.13195,0.0,0.0,47.25088889
37085,55586,19195,52873,7.5,10.73141,44.08,60.67846,60.34515,0.0,0.0,34.52588889
37087,50492,8503,28663,7.5,22.58257,44.56,62.4884,62.487,0.0,0.0,71.509
37089,60550,12915,52454,6.9,23.51692,66.73,62.55061,58.55114,0.0,0.0,49.729
37091,46632,4279,9016,7.0,18.17122,31.36,30.50495,32.71582,0.0,0.0,35.879
37093,53728,8207,19759,8.7,7.824255,56.85,43.01003,43.68501,0.0,0.0,22.962
37095,45548,855,1797,10.2,17.6,0.0,56.09327,56.90209,0.0,0.0,18.434
37097,61892,17955,88855,7.3,13.88092,62.09,67.09528,65.45799,0.0,0.0,50.88888889
37099,49488,6603,19785,7.6,18.07034,26.91,53.91024,52.99608,0.0,0.0,46.09488889
37101,63882,24359,98297,6.3,11.5157,47.96,63.96225,61.38187,0.0,0.0,36.449
37103,44972,1669,4199,5.8,20.60727,0.0,58.36475,59.36652,0.0,0.0,38.156
37105,57025,9411,25965,8.0,14.19515,57.24,55.21559,56.77399,0.0,0.0,52.13788889
37107,40586,9459,27600,6.2,17.4068,54.99,52.36863,51.35696,0.0,0.0,56.12888889
37109,56183,10351,43262,6.6,14.88903,45.45,72.63302,72.36793,0.0,0.0,54.31
37111,47579,6759,20555,7.0,17.72644,29.7,74.22917,73.39478,0.0,0.0,42.61
37113,51973,4600,15449,6.7,25.88779,19.99,69.42201,68.50986,0.0,0.0,66.957
37115,49373,2917,9587,6.9,19.96484,9.38,61.41711,61.02019,0.0,0.0,62.209
37117,42264,4424,8884,6.9,19.63945,21.88,49.56126,52.08932,0.0,0.0,49.949
37119,72340,122098,617543,7.8,9.561761,98.93,33.41092,31.60392,0.0,0.0,51.909
37121,49236,2052,5886,7.8,22.20367,17.36,78.32159,78.42052,0.0,0.0,71.80188889
37123,48522,4200,11328,6.7,17.93478,23.16,61.75212,65.46035,0.0,0.0,48.493
37125,69413,9555,40734,7.2,22.98812,49.34,63.40426,63.01788,0.0,0.0,50.72688889
37127,49883,13775,42129,8.4,15.45322,52.44,49.34013,49.40981,0.0,0.0,42.51988889
37129,65615,23331,120839,7.3,15.24557,97.79,50.27267,48.0399,0.0,0.0,47.304
37131,41630,4046,7528,7.3,21.86265,10.63,36.43069,39.45989,0.0,0.0,29.55288889
37133,52885,22293,63899,7.2,8.67223,73.65,65.64194,63.78902,0.0,0.0,28.912
37135,82732,14297,77808,5.4,11.43704,71.47,23.01516,23.73731,0.0,0.0,43.993
37137,50481,1759,5242,5.6,25.48622,0.0,62.38925,63.54344,0.0,0.0,45.968
37139,56654,5364,16517,7.3,15.13106,58.68,47.64206,49.10288,0.0,0.0,44.261
37141,59812,7830,28001,6.6,16.62796,31.24,63.96646,64.25707,0.0,0.0,36.318
37143,50813,1959,4845,6.7,23.4987,0.0,62.82032,65.51309,0.0,0.0,42.504
37145,58991,5310,18098,7.4,16.29888,24.48,57.5869,60.21741,0.0,0.0,40.25888889
37147,49955,30096,87450,6.8,11.00838,74.56,44.96448,44.51372,0.0,0.0,41.31388889
37149,58607,2492,8948,6.2,26.22623,7.73,62.83689,62.2188,0.0,0.0,52.33988889
37151,48849,20279,63993,7.4,15.27768,43.76,77.27109,77.60107,0.0,0.0,35.049
37153,42335,9339,16733,9.2,15.44834,54.47,54.21251,56.97635,0.0,0.0,57.03788889
37155,39139,33424,49951,8.8,12.43391,37.39,51.43711,58.926,0.0,0.0,44.73988889
37157,50388,12458,38983,8.4,17.31552,38.06,63.96046,65.47093,0.0,0.0,41.16
37159,55398,19964,65083,7.9,15.66265,61.18,67.19934,67.15481,0.0,0.0,46.212
37161,44004,12614,24588,9.3,18.55011,38.96,72.88671,72.29661,0.0,0.0,74.23788889
37163,45387,13195,28498,5.8,15.26972,15.04,57.5747,60.83933,0.0,0.0,56.187
37165,33531,9506,11407,12.0,15.60042,51.61,45.20119,50.57868,0.0,0.0,40.05
37167,53769,8859,29630,6.3,16.89322,32.29,73.98051,75.01105,0.0,0.0,66.761
37169,59068,5467,20991,6.4,17.74456,24.3,76.53053,78.37049,0.0,0.0,34.95288889
37171,47114,10915,32640,6.9,17.81657,31.19,74.20333,75.1624,0.0,0.0,53.52588889
37173,47559,1931,6939,8.5,17.43977,0.0,59.46172,58.87096,0.0,0.0,38.10188889
37175,56880,4250,14146,6.1,27.77427,40.36,59.86812,57.02803,0.0,0.0,52.84088889
37177,42260,701,1359,8.9,22.47191,0.0,56.94118,57.45734,0.0,0.0,38.12088889
37179,90920,16946,121173,6.0,10.7464,72.71,63.96482,61.35516,0.0,0.0,46.75788889
37181,41935,9382,17119,10.1,15.34958,45.92,36.95982,39.95905,0.0,0.0,48.89488889
37183,88763,82129,584088,6.4,9.557346,93.9,37.89231,35.80029,0.0,0.0,46.41388889
37185,42808,4242,6560,9.8,20.91705,0.0,32.61879,36.45196,0.0,0.0,34.293
37187,38704,2752,4392,8.2,19.68,32.24,41.86427,44.8187,0.0,0.0,51.67788889
37189,54004,8022,27997,6.2,14.83692,44.56,46.99851,44.85102,0.0,0.0,41.21988889
37191,52906,18039,50708,6.5,13.83995,53.6,54.9133,55.29467,0.0,0.0,40.48788889
37193,46830,9671,28483,6.8,19.00735,27.21,76.55622,77.79845,0.0,0.0,57.70588889
37195,44089,16994,34442,8.9,15.32933,61.34,46.31181,48.06923,0.0,0.0,41.881
37197,53154,4509,17305,7.1,17.30642,15.32,79.62536,79.97289,0.0,0.0,59.15
37199,48662,2677,8189,6.6,22.44839,0.0,64.9164,66.2086,0.0,0.0,37.142
38001,50673,232,999,3.8,22.31948,0.0,74.95854,77.30496,1.0,0.0,101.707
38003,52327,975,5165,3.9,19.21793,60.45,60.07996,64.11501,1.0,0.0,63.609
38005,51189,1627,2322,6.8,12.17712,0.0,47.7835,55.78786,1.0,0.0,85.42
38007,76478,89,438,3.7,17.48634,0.0,83.10811,85.19685,1.0,0.0,9.834
38009,61841,587,2959,5.4,20.36306,0.0,72.21414,74.18612,1.0,0.0,70.55488889
38011,67067,261,1639,3.4,18.75994,0.0,81.68456,84.18829,1.0,0.0,114.1538889
38013,73567,166,1022,5.3,17.23356,0.0,85.25703,86.06061,1.0,0.0,107.9268889
38015,72170,7934,50588,4.4,13.97439,81.45,69.33268,68.45704,1.0,0.0,63.997
38017,61338,17324,104926,4.4,10.30191,89.57,50.42446,49.52645,1.0,0.0,59.458
38019,54270,308,1911,3.5,24.50593,0.0,68.86745,74.20792,1.0,0.0,78.76288889
38021,60682,460,2318,3.3,20.22472,0.0,69.81451,71.86469,1.0,0.0,73.87
38023,64594,237,1418,3.2,23.66072,0.0,72.45155,75.20798,1.0,0.0,70.64188889
38025,73722,442,3097,4.6,15.94561,0.0,79.71806,83.44739,1.0,0.0,103.79
38027,54285,236,1206,4.7,19.34066,0.0,64.80722,67.72403,1.0,0.0,72.32688889
38029,49972,430,1493,5.0,25.95308,0.0,85.34967,86.5107,1.0,0.0,102.169
38031,63234,247,1555,3.5,20.97264,0.0,72.80753,76.60292,1.0,0.0,141.37
38033,57596,185,853,3.2,18.80342,0.0,84.18259,84.89278,1.0,0.0,91.31
38035,55495,8467,36730,4.6,11.31634,83.23,54.94598,54.84986,1.0,0.0,53.773
38037,48063,297,1189,2.8,26.82403,0.0,80.67597,82.91093,1.0,0.0,71.972
38039,53751,208,1014,3.1,26.78572,0.0,67.92301,72.56,1.0,0.0,62.18988889
38041,53222,267,1392,4.0,25.20325,0.0,81.83981,83.15549,1.0,0.0,98.87
38043,49386,332,1284,5.1,20.98765,0.0,81.4433,83.21918,1.0,0.0,83.244
38045,58302,434,2055,2.6,23.48578,0.0,69.73995,74.13249,1.0,0.0,92.75188889
38047,47908,265,854,3.2,26.54156,0.0,84.17476,86.43123,1.0,0.0,82.01
38049,59052,677,3088,5.5,18.98955,0.0,74.09751,78.72128,1.0,0.0,86.469
38051,48839,287,1097,3.3,30.50847,0.0,76.9501,79.24399,1.0,0.0,100.0
38053,84705,1130,9367,7.6,9.394904,0.0,79.6909,82.70898,1.0,0.0,42.28
38055,70835,782,4789,4.5,20.58505,0.0,73.51133,75.83092,1.0,0.0,91.297
38057,79608,646,3616,5.8,15.84217,35.01,81.3979,82.48129,1.0,0.0,80.211
38059,71928,2565,16746,5.1,14.0388,68.14,72.80504,73.66869,1.0,0.0,81.708
38061,68465,1150,6880,5.1,10.32009,0.0,63.63183,67.80312,1.0,0.0,61.697
38063,53008,265,1398,4.5,27.10438,0.0,60.50767,64.20934,1.0,0.0,96.28888889
38065,66708,206,882,5.2,20.87912,0.0,82.53493,86.11632,1.0,0.0,44.962
38067,61595,496,3386,5.8,20.08547,0.0,71.25768,73.8517,1.0,0.0,70.18788889
38069,50827,406,1710,4.3,22.94887,64.82,70.9406,74.48309,1.0,0.0,77.462
38071,57984,1335,5703,4.5,17.59385,65.01,61.63281,66.586,1.0,0.0,59.907
38073,65039,464,2867,4.1,18.58491,0.0,52.17955,57.78321,1.0,0.0,84.369
38075,67054,171,1225,4.9,14.94024,0.0,77.92828,80.74299,1.0,0.0,94.41288889
38077,65530,1441,8580,3.9,15.91512,48.0,63.79356,64.92575,1.0,0.0,72.024
38079,45178,2983,4743,13.4,9.654932,0.0,33.04205,33.04417,1.0,0.0,116.517
38081,68769,287,2770,4.4,18.90482,0.0,55.00505,61.15942,1.0,0.0,91.27688889
38083,46424,211,685,6.0,27.71535,0.0,83.20413,84.72906,1.0,0.0,85.61688889
38085,36182,1158,1205,3.9,7.300116,0.0,21.75021,21.75379,1.0,0.0,76.282
38087,53330,101,391,3.1,21.48148,0.0,84.54332,88.99298,1.0,0.0,30.536
38089,66105,3145,18332,7.1,12.38507,72.67,80.21461,80.46511,1.0,0.0,71.27988889
38091,68163,148,949,3.0,22.47475,0.0,54.57317,59.92647,1.0,0.0,79.18988889
38093,59948,2007,10495,3.5,17.01362,72.44,67.47836,70.22794,1.0,0.0,65.02788889
38095,57509,203,1157,2.8,22.83814,0.0,64.4679,70.69846,1.0,0.0,55.521
38097,70384,533,4458,3.6,17.42523,0.0,58.56625,60.97679,1.0,0.0,75.175
38099,57557,1084,5135,4.5,19.79265,37.94,65.83755,69.49613,1.0,0.0,74.82688889
38101,64346,5829,31847,6.0,11.6079,78.1,69.2491,70.71444,1.0,0.0,53.01488889
38103,56827,396,1920,4.4,27.35043,0.0,76.23299,79.73884,1.0,0.0,87.711
38105,79483,3665,23001,9.6,9.602763,67.54,80.07822,81.89619,1.0,0.0,57.58088889
39001,42342,5592,10981,9.2,15.56833,10.97,76.33553,81.26801,1.0,0.0,24.396
39003,52558,12387,48303,8.5,15.35841,74.11,66.8922,68.98304,1.0,0.0,52.17888889
39005,55699,5835,26492,6.5,16.73357,38.06,71.3176,73.49744,1.0,0.0,43.699
39007,51252,15354,43807,8.3,16.36458,53.63,57.16044,60.91014,1.0,0.0,36.142
39009,42215,12301,27207,7.3,12.44929,56.83,38.71014,41.68233,1.0,0.0,20.234
39011,69468,2637,24698,6.9,15.82139,60.86,79.30884,80.68433,1.0,0.0,58.508
39013,50626,7893,28888,10.1,18.33931,45.34,67.88158,71.20406,1.0,0.0,38.017
39015,58067,5805,19407,8.2,15.4128,23.44,74.49187,78.11907,1.0,0.0,33.01288889
39017,69049,37769,194077,7.2,12.63841,90.66,62.01149,61.25835,1.0,0.0,37.742
39019,52065,3061,12883,8.8,17.92943,29.05,70.79723,75.60513,1.0,0.0,29.49388889
39021,64142,3839,19995,7.1,15.75396,29.18,69.97784,73.04727,1.0,0.0,28.45088889
39023,54507,18577,62945,8.1,16.87671,76.39,57.54948,60.78614,1.0,0.0,31.43788889
39025,72740,18827,106237,6.9,13.09671,77.28,68.38422,67.49638,1.0,0.0,36.28788889
39027,53891,4611,17778,8.3,14.65454,45.36,74.39779,75.45184,1.0,0.0,35.174
39029,49342,13512,47380,9.4,17.51211,56.14,68.68165,71.65263,1.0,0.0,39.80188889
39031,47794,5343,14138,8.9,16.78389,38.53,69.38707,73.63045,1.0,0.0,41.086
39033,45952,4895,18698,9.4,18.57736,64.74,70.92825,74.62051,1.0,0.0,50.692
39035,55128,183748,592890,10.4,15.78996,99.42,30.84443,32.39711,1.0,0.0,52.71288889
39037,57932,5158,25836,6.7,17.30211,33.7,78.792,81.09383,1.0,0.0,41.768
39039,61816,3132,17908,8.2,15.88785,56.15,64.50126,67.27207,1.0,0.0,62.723
39041,114423,7876,111352,5.3,10.92805,80.69,55.60384,52.63425,1.0,0.0,33.347
39043,66252,7837,36560,10.5,18.4068,73.52,52.54832,54.93988,1.0,0.0,55.686
39045,74987,11809,78604,6.6,13.70425,65.29,61.18766,60.97274,1.0,0.0,39.10788889
39047,50125,3859,14023,7.4,15.51785,52.25,71.76666,75.11101,1.0,0.0,25.33188889
39049,62643,199428,705149,7.4,10.47833,98.65,34.67175,33.499,1.0,0.0,40.423
39051,60550,3422,21991,7.9,14.96728,43.84,64.84801,69.08652,1.0,0.0,57.024
39053,50642,4646,12229,8.0,16.35262,18.65,76.00095,77.14327,1.0,0.0,27.21288889
39055,84510,5752,46329,6.7,17.00651,36.03,60.6882,60.94678,1.0,0.0,56.73888889
39057,71673,14570,82640,6.4,15.38238,85.09,59.65617,58.7435,1.0,0.0,35.523
39059,45808,5185,18296,8.7,16.72425,38.58,69.10126,73.54361,1.0,0.0,33.89588889
39061,63919,101099,415866,7.8,13.50689,97.77,43.03088,41.27965,1.0,0.0,52.47
39063,61473,6868,41803,6.8,15.05676,68.89,67.51761,67.86,1.0,0.0,45.137
39065,45312,4448,14080,8.1,15.16749,44.62,71.09206,75.1038,1.0,0.0,35.96
39067,49088,2019,6754,9.2,18.76423,15.89,72.18229,75.66296,1.0,0.0,27.925
39069,64694,2121,13093,8.1,16.21671,30.92,66.82759,70.9767,1.0,0.0,67.44288889
39071,57155,6357,17504,8.7,15.96294,27.0,76.28461,79.68083,1.0,0.0,32.58788889
39073,53838,4081,12961,7.4,15.90144,29.16,66.18716,70.43548,1.0,0.0,25.456
39075,67967,3612,20977,3.9,11.31078,7.01,79.25713,83.38611,1.0,0.0,68.33088889
39077,62143,5618,27701,9.5,14.5525,49.7,65.46935,69.7168,1.0,0.0,46.20788889
39079,49636,5095,13157,8.7,14.75158,35.42,72.64899,76.44315,1.0,0.0,28.51488889
39081,49642,9593,27496,10.1,19.06576,61.02,65.93504,68.42516,1.0,0.0,46.148
39083,68050,6440,31244,6.2,16.04659,44.3,66.85033,71.15103,1.0,0.0,38.025
39085,69853,17854,120876,8.4,17.01173,93.47,55.52531,56.14785,1.0,0.0,49.429
39087,47299,11521,23849,8.5,16.53582,54.08,70.29173,72.19398,1.0,0.0,23.065
39089,68982,17039,90688,6.5,14.46312,64.47,62.1494,63.17164,1.0,0.0,34.19488889
39091,61797,4513,22803,8.3,15.73345,43.09,74.19432,76.87436,1.0,0.0,31.837
39093,59954,36055,149061,9.9,15.62138,88.26,47.81858,50.50909,1.0,0.0,44.05188889
39095,51642,73336,209345,10.4,13.8926,95.34,38.65842,40.75455,1.0,0.0,44.80088889
39097,72834,3795,20834,5.9,14.85149,51.51,67.55999,69.68018,1.0,0.0,31.698
39099,48937,34336,101288,10.2,18.33256,84.84,46.8044,50.35304,1.0,0.0,57.286
39101,52226,8471,28331,7.6,16.35616,69.75,64.57813,68.38378,1.0,0.0,30.266
39103,79504,10598,93378,7.6,14.56238,70.21,60.21822,61.04229,1.0,0.0,51.647
39105,44622,4215,9072,9.6,16.39415,18.7,72.99681,75.93827,1.0,0.0,27.03
39107,69588,2240,23515,5.4,15.90543,38.64,80.69435,81.86524,1.0,0.0,80.12688889
39109,63699,8534,54163,7.0,16.3538,69.2,70.552,71.36376,1.0,0.0,37.22588889
39111,48944,1950,5719,10.6,20.82754,2.35,71.50763,76.42697,1.0,0.0,51.27
39113,54692,75773,253421,8.6,16.02797,95.67,48.39157,48.05646,1.0,0.0,48.54588889
39115,45698,2104,6697,9.3,17.75289,18.51,68.60095,73.62348,1.0,0.0,24.84388889
39117,68159,3137,16890,7.1,14.65878,11.16,72.42061,76.26917,1.0,0.0,23.921
39119,52457,12643,40389,7.8,16.10543,52.97,65.12964,68.86692,1.0,0.0,36.747
39121,52583,1753,4656,9.6,26.20142,37.47,75.59148,80.95538,1.0,0.0,27.39488889
39123,65582,3049,20729,9.1,20.85291,50.55,56.98188,60.93223,1.0,0.0,50.73888889
39125,62062,1727,8784,7.5,16.14256,18.1,71.91812,74.84947,1.0,0.0,52.259
39127,56048,4683,15961,8.4,13.9675,24.76,68.12317,74.10495,1.0,0.0,26.355
